norad_cat_id,object_name,country_code,rcs_size,min_separation_km,hours_within_100km,prior,likelihood_ratio,posterior,propagation_failed
28413,SHIJIAN 6 01A (SJ-6 01A),PRC,LARGE,119.6285,0.0,0.05,0.6563,0.0334,False
16262,COSMOS 1703,CIS,LARGE,120.022,0.0,0.05,0.654,0.0333,False
61618,YAOGAN-43 03B,PRC,LARGE,120.154,0.0,0.05,0.6533,0.0332,False
57454,YAOGAN-36 05B,PRC,LARGE,120.1976,0.0,0.05,0.653,0.0332,False
876,COSMOS 44,CIS,LARGE,120.275,0.0,0.05,0.6526,0.0332,False
57626,HEAD-3A,PRC,MEDIUM,120.4323,0.0,0.05,0.6517,0.0332,False
57452,YAOGAN-36 05A,PRC,LARGE,120.7553,0.0,0.05,0.6498,0.0331,False
49027,TIANQI-15,PRC,MEDIUM,120.784,0.0,0.05,0.6496,0.0331,False
52445,JILIN-01 GAOFEN 3D 28,PRC,MEDIUM,120.8044,0.0,0.05,0.6495,0.0331,False
62112,GUANGCHUAN 02,PRC,LARGE,121.1213,0.0,0.05,0.6477,0.033,False
57728,YAOGAN-39 01B,PRC,LARGE,121.193,0.0,0.05,0.6473,0.0329,False
44622,GAOFEN 10R,PRC,LARGE,121.3499,0.0,0.05,0.6464,0.0329,False
65129,GEESAT 4-11,PRC,MEDIUM,122.1736,0.0,0.05,0.6418,0.0327,False
42947,YAOGAN-30 C,PRC,LARGE,122.4439,0.0,0.05,0.6403,0.0326,False
59371,RESURS P4,CIS,LARGE,122.5205,0.0,0.05,0.6399,0.0326,False
33321,HJ-1B,PRC,LARGE,122.9074,0.0,0.05,0.6377,0.0325,False
57890,YAOGAN-39 02C,PRC,LARGE,123.0987,0.0,0.05,0.6367,0.0324,False
58143,YAOGAN-39 04B,PRC,LARGE,123.108,0.0,0.05,0.6366,0.0324,False
43022,JILIN-01-04,PRC,MEDIUM,123.1972,0.0,0.05,0.6361,0.0324,False
43171,YAOGAN-30 L,PRC,LARGE,123.3748,0.0,0.05,0.6352,0.0323,False
49026,YAOGAN-30 AD,PRC,LARGE,123.5539,0.0,0.05,0.6342,0.0323,False
61757,HORIZON GORIZONT,CIS,SMALL,183.5287,0.0,0.075,0.4112,0.0323,False
52792,GEESAT 1-08,PRC,MEDIUM,124.0398,0.0,0.05,0.6315,0.0322,False
43636,CENTISPACE-1 S1,PRC,MEDIUM,124.0828,0.0,0.05,0.6313,0.0322,False
52790,GEESAT 1-06,PRC,MEDIUM,124.228,0.0,0.05,0.6305,0.0321,False
41901,SPARK 2,PRC,MEDIUM,124.2903,0.0,0.05,0.6302,0.0321,False
65723,GEESAT 6-11,PRC,,124.3198,0.0,0.05,0.63,0.0321,False
57402,TIANMU-1 10,PRC,MEDIUM,124.3852,0.0,0.05,0.6297,0.0321,False
48863,YAOGAN-30 AC,PRC,LARGE,124.422,0.0,0.05,0.6295,0.0321,False
58496,XINGCHI-1 02A,PRC,LARGE,125.4803,0.0,0.05,0.6238,0.0318,False
57401,TIANMU-1 09,PRC,MEDIUM,125.6826,0.0,0.05,0.6227,0.0317,False
58559,YAOGAN-39 05C,PRC,LARGE,125.9665,0.0,0.05,0.6212,0.0317,False
53323,COSMOS 2558,CIS,LARGE,126.1066,0.0,0.05,0.6205,0.0316,False
65551,GEESAT 5-02,PRC,MEDIUM,126.1753,0.0,0.05,0.6201,0.0316,False
61785,RTU MIREA 1,CIS,SMALL,187.0297,0.0,0.075,0.4025,0.0316,False
45016,JILIN-01 KUANFU 01,PRC,LARGE,126.2084,0.0,0.05,0.62,0.0316,False
54035,HJ-2E,PRC,LARGE,126.3555,0.0,0.05,0.6192,0.0316,False
52789,GEESAT 1-05,PRC,MEDIUM,126.7018,0.0,0.05,0.6174,0.0315,False
22996,SJ-4,PRC,LARGE,126.8498,0.0,0.05,0.6166,0.0314,False
33446,YAOGAN 4,PRC,LARGE,127.4979,0.0,0.05,0.6133,0.0313,False
48274,CSS (TIANHE-1),PRC,LARGE,127.5359,0.0,0.05,0.6131,0.0313,False
42825,KANOPUS-V-IK,CIS,LARGE,127.7325,0.0,0.05,0.6121,0.0312,False
58651,SHIYAN 24C 02,PRC,MEDIUM,127.9126,0.0,0.05,0.6111,0.0312,False
65559,GEESAT 5-10,PRC,MEDIUM,128.2391,0.0,0.05,0.6095,0.0311,False
41038,YAOGAN 29,PRC,LARGE,128.5542,0.0,0.05,0.6079,0.031,False
61014,GEESAT 3-04,PRC,MEDIUM,128.7662,0.0,0.05,0.6068,0.0309,False
65558,GEESAT 5-09,PRC,MEDIUM,128.824,0.0,0.05,0.6065,0.0309,False
43461,GAOFEN-5,PRC,LARGE,128.9047,0.0,0.05,0.6061,0.0309,False
58498,XINGCHI-1 02B,PRC,LARGE,128.9426,0.0,0.05,0.6059,0.0309,False
53761,YAOGAN-35 05B,PRC,LARGE,129.2905,0.0,0.05,0.6042,0.0308,False
44449,YAOGAN-30 N,PRC,LARGE,129.3067,0.0,0.05,0.6041,0.0308,False
60947,YAOGAN-43 02C,PRC,MEDIUM,129.6096,0.0,0.05,0.6026,0.0307,False
57986,YAOGAN-39 03A,PRC,LARGE,129.9528,0.0,0.05,0.6009,0.0307,False
43080,LKW-2,PRC,LARGE,130.3967,0.0,0.05,0.5987,0.0305,False
54746,YAOGAN-36 04A,PRC,LARGE,130.5153,0.0,0.05,0.5981,0.0305,False
6350,COSMOS 546,CIS,LARGE,130.6373,0.0,0.05,0.5975,0.0305,False
53943,YAOGAN-36 01A,PRC,LARGE,130.9917,0.0,0.05,0.5958,0.0304,False
62902,COSMOS 2581,CIS,LARGE,131.4006,0.0,0.05,0.5938,0.0303,False
24926,DUMMY MASS 2,PRC,LARGE,131.622,0.0,0.05,0.5927,0.0303,False
60948,YAOGAN-43 02D,PRC,LARGE,131.7169,0.0,0.05,0.5922,0.0302,False
46479,HJ-2B,PRC,LARGE,131.955,0.0,0.05,0.5911,0.0302,False
58907,GEESAT 2-03,PRC,MEDIUM,132.0943,0.0,0.05,0.5904,0.0301,False
52446,JILIN-01 GAOFEN 3D 29,PRC,MEDIUM,133.6872,0.0,0.05,0.5829,0.0298,False
58915,GEESAT 2-11,PRC,MEDIUM,134.5125,0.0,0.05,0.579,0.0296,False
59395,YAOGAN 42-01,PRC,LARGE,134.5934,0.0,0.05,0.5786,0.0296,False
25860,OKEAN O,CIS,LARGE,134.6965,0.0,0.05,0.5782,0.0295,False
45794,GAOFEN 9 03,PRC,LARGE,135.0163,0.0,0.05,0.5767,0.0295,False
57886,YAOGAN-39 02A,PRC,LARGE,135.7188,0.0,0.05,0.5735,0.0293,False
43585,GAOFEN 11,PRC,LARGE,135.7352,0.0,0.05,0.5734,0.0293,False
18214,COSMOS 1869,CIS,LARGE,136.0416,0.0,0.05,0.572,0.0292,False
44819,GAOFEN 12,PRC,LARGE,136.271,0.0,0.05,0.571,0.0292,False
53587,BEIJING 3B,PRC,LARGE,136.5244,0.0,0.05,0.5698,0.0291,False
53876,CHUANG XIN 16B (CX-16B),PRC,MEDIUM,136.9569,0.0,0.05,0.5679,0.029,False
46460,JILIN-01 GAOFEN 3H,PRC,MEDIUM,137.1828,0.0,0.05,0.5669,0.029,False
41899,YIJIAN,PRC,MEDIUM,137.1971,0.0,0.05,0.5668,0.029,False
45024,YINHE-1,PRC,LARGE,137.5712,0.0,0.05,0.5651,0.0289,False
61011,GEESAT 3-01,PRC,LARGE,138.348,0.0,0.05,0.5617,0.0287,False
65722,GEESAT 6-10,PRC,,138.6062,0.0,0.05,0.5606,0.0287,False
44451,YAOGAN-30 Q,PRC,LARGE,139.1082,0.0,0.05,0.5584,0.0285,False
40073,DUMMY SAT,CIS,MEDIUM,139.1976,0.0,0.05,0.558,0.0285,False
43711,SHIYAN 6 (SY-6),PRC,LARGE,139.462,0.0,0.05,0.5568,0.0285,False
53320,YAOGAN-35 03C,PRC,LARGE,139.7521,0.0,0.05,0.5556,0.0284,False
43236,LKW-4,PRC,LARGE,140.2151,0.0,0.05,0.5536,0.0283,False
52912,GAOFEN 12 (03),PRC,LARGE,140.351,0.0,0.05,0.553,0.0283,False
829,ELEKTRON 3,CIS,LARGE,140.5853,0.0,0.05,0.552,0.0282,False
61015,GEESAT 3-05,PRC,LARGE,140.6192,0.0,0.05,0.5519,0.0282,False
54372,YAOGAN-36 03A,PRC,LARGE,141.0103,0.0,0.05,0.5502,0.0281,False
36088,SJ-11-01,PRC,LARGE,141.6138,0.0,0.05,0.5477,0.028,False
40118,GAOFEN 2,PRC,LARGE,141.678,0.0,0.05,0.5474,0.028,False
12388,COSMOS 1263,CIS,LARGE,142.2985,0.0,0.05,0.5448,0.0279,False
44520,KX-09,PRC,MEDIUM,142.5432,0.0,0.05,0.5438,0.0278,False
33504,KORONAS-FOTON,CIS,LARGE,143.5471,0.0,0.05,0.5397,0.0276,False
52448,JILIN-01 GAOFEN 3D 31,PRC,MEDIUM,143.6919,0.0,0.05,0.5391,0.0276,False
41556,ZY 3 2,PRC,LARGE,144.0255,0.0,0.05,0.5377,0.0275,False
58645,TIANMU-1 11,PRC,MEDIUM,144.1222,0.0,0.05,0.5373,0.0275,False
36110,YAOGAN 7,PRC,LARGE,144.5818,0.0,0.05,0.5355,0.0274,False
27840,MONITOR-E/SL-19,CIS,LARGE,144.6868,0.0,0.05,0.535,0.0274,False
52447,JILIN-01 GAOFEN 3D 30,PRC,MEDIUM,145.0363,0.0,0.05,0.5336,0.0273,False
46461,JILIN-01 GAOFEN 3I,PRC,MEDIUM,145.3155,0.0,0.05,0.5325,0.0273,False
43030,YAOGAN-30 F,PRC,LARGE,145.5493,0.0,0.05,0.5316,0.0272,False
66378,SHIYAN 32-02,PRC,,146.4298,0.0,0.05,0.5281,0.027,False
32289,YAOGAN 3,PRC,LARGE,146.5221,0.0,0.05,0.5277,0.027,False
65556,GEESAT 5-07,PRC,MEDIUM,146.8013,0.0,0.05,0.5266,0.027,False
49387,SDGSAT 1,PRC,LARGE,146.8351,0.0,0.05,0.5265,0.027,False
18958,COSMOS 1933,CIS,LARGE,146.8593,0.0,0.05,0.5264,0.027,False
43485,LUOJIA-1 01,PRC,MEDIUM,146.9372,0.0,0.05,0.5261,0.0269,False
49383,YAOGAN-32 2A,PRC,LARGE,147.7021,0.0,0.05,0.5231,0.0268,False
58912,GEESAT 2-08,PRC,MEDIUM,148.0755,0.0,0.05,0.5217,0.0267,False
23278,COSMOS 2292,CIS,LARGE,148.1808,0.0,0.05,0.5213,0.0267,False
40959,LINGQIAO VIDEO A,PRC,MEDIUM,148.3107,0.0,0.05,0.5208,0.0267,False
44536,ZHUHAI-1 03B,PRC,MEDIUM,148.6606,0.0,0.05,0.5195,0.0266,False
42986,COSMOS 2523,CIS,MEDIUM,148.7912,0.0,0.05,0.519,0.0266,False
53760,YAOGAN-35 05A,PRC,LARGE,148.8146,0.0,0.05,0.5189,0.0266,False
40310,YAOGAN 24,PRC,LARGE,149.5164,0.0,0.05,0.5162,0.0264,False
67070,DEAR-5,PRC,,150.2418,0.0,0.05,0.5135,0.0263,False
52391,JILIN-01 GAOFEN 3D 6,PRC,MEDIUM,150.5823,0.0,0.05,0.5122,0.0263,False
67069,XIWANG-5 02,PRC,,150.6494,0.0,0.05,0.512,0.0262,False
52785,GEESAT 1-01,PRC,MEDIUM,150.7115,0.0,0.05,0.5117,0.0262,False
60463,YAOGAN-43 O1F,PRC,LARGE,150.9041,0.0,0.05,0.511,0.0262,False
60211,TIANHUI 5C,PRC,LARGE,151.2382,0.0,0.05,0.5098,0.0261,False
65720,GEESAT 6-08,PRC,,151.2792,0.0,0.05,0.5096,0.0261,False
40961,JILIN 1,PRC,LARGE,151.3574,0.0,0.05,0.5093,0.0261,False
52389,JILIN-01 GAOFEN 3D 4,PRC,MEDIUM,151.6238,0.0,0.05,0.5084,0.0261,False
40958,LQSAT,PRC,MEDIUM,151.7173,0.0,0.05,0.508,0.026,False
43484,GAOFEN 6,PRC,LARGE,151.7967,0.0,0.05,0.5077,0.026,False
60212,TIANHUI 5D,PRC,LARGE,151.9027,0.0,0.05,0.5073,0.026,False
55974,TIANMU-1 04,PRC,MEDIUM,151.9766,0.0,0.05,0.5071,0.026,False
65553,GEESAT 5-04,PRC,LARGE,152.0468,0.0,0.05,0.5068,0.026,False
39624,SJ-11-06,PRC,LARGE,152.0509,0.0,0.05,0.5068,0.026,False
61012,GEESAT 3-02,PRC,MEDIUM,152.2874,0.0,0.05,0.5059,0.0259,False
41473,YAOGAN 30,PRC,LARGE,152.6545,0.0,0.05,0.5046,0.0259,False
26385,TZINGHUA 1,PRC,MEDIUM,152.8864,0.0,0.05,0.5038,0.0258,False
4922,COSMOS 394,CIS,LARGE,153.1192,0.0,0.05,0.5029,0.0258,False
65560,GEESAT 5-11,PRC,MEDIUM,153.5678,0.0,0.05,0.5013,0.0257,False
39150,GAOFEN 1,PRC,LARGE,154.2959,0.0,0.05,0.4987,0.0256,False
36596,SJ-12,PRC,LARGE,154.3313,0.0,0.05,0.4986,0.0256,False
62190,HAISHAO 1,PRC,LARGE,154.5936,0.0,0.05,0.4976,0.0255,False
16719,COSMOS 1743,CIS,LARGE,154.928,0.0,0.05,0.4965,0.0255,False
16986,COSMOS 1782,CIS,LARGE,155.5298,0.0,0.05,0.4944,0.0254,False
62903,COSMOS 2582,CIS,MEDIUM,155.8649,0.0,0.05,0.4932,0.0253,False
61018,GEESAT 3-08,PRC,MEDIUM,155.9817,0.0,0.05,0.4928,0.0253,False
65126,GEESAT 4-08,PRC,LARGE,156.7676,0.0,0.05,0.4901,0.0251,False
61936,HAIYANG 4A,PRC,LARGE,156.8356,0.0,0.05,0.4898,0.0251,False
746,ELEKTRON 1,CIS,LARGE,157.0675,0.0,0.05,0.489,0.0251,False
52390,JILIN-01 GAOFEN 3D 5,PRC,MEDIUM,157.1815,0.0,0.05,0.4886,0.0251,False
66376,SHIYAN 32-01,PRC,,157.529,0.0,0.05,0.4875,0.025,False
52907,YAOGAN-35 02A,PRC,LARGE,157.5621,0.0,0.05,0.4873,0.025,False
40960,LINGQIAO VIDEO B,PRC,MEDIUM,157.6588,0.0,0.05,0.487,0.025,False
43260,GAOFEN 1-03,PRC,LARGE,157.7616,0.0,0.05,0.4867,0.025,False
66988,YAOGAN-47,PRC,,157.8634,0.0,0.05,0.4863,0.025,False
53758,CENTISPACE-1 S4,PRC,MEDIUM,158.0585,0.0,0.05,0.4857,0.0249,False
40071,DX 1,CIS,MEDIUM,158.7714,0.0,0.05,0.4832,0.0248,False
53524,YAOGAN-35 04B,PRC,LARGE,159.0367,0.0,0.05,0.4824,0.0248,False
49122,GAOFEN-5 02,PRC,LARGE,159.0449,0.0,0.05,0.4823,0.0248,False
53698,YAOGAN-33 02,PRC,LARGE,159.0665,0.0,0.05,0.4823,0.0248,False
62080,SUPERVIEW NEO-2 04,PRC,LARGE,159.1735,0.0,0.05,0.4819,0.0247,False
52444,JILIN-01 GAOFEN 3D 27,PRC,MEDIUM,159.5929,0.0,0.05,0.4805,0.0247,False
65713,GEESAT 6-01,PRC,,159.8774,0.0,0.05,0.4796,0.0246,False
65717,GEESAT 6-05,PRC,,160.1058,0.0,0.05,0.4788,0.0246,False
57988,YAOGAN-39 03B,PRC,LARGE,160.522,0.0,0.05,0.4774,0.0245,False
62138,KONDOR FKA 2,CIS,LARGE,160.5496,0.0,0.05,0.4773,0.0245,False
59728,SHIYAN 23 (SY-23),PRC,LARGE,160.861,0.0,0.05,0.4763,0.0245,False
60949,YAOGAN-43 02E,PRC,LARGE,161.2342,0.0,0.05,0.4751,0.0244,False
18665,COSMOS 1900,CIS,LARGE,161.6161,0.0,0.05,0.4739,0.0243,False
52793,GEESAT 1-09,PRC,MEDIUM,161.7042,0.0,0.05,0.4736,0.0243,False
64393,ZHANGHENG 1-02,PRC,LARGE,161.8122,0.0,0.05,0.4732,0.0243,False
41026,YAOGAN 28,PRC,LARGE,162.3048,0.0,0.05,0.4716,0.0242,False
43146,LKW-3,PRC,LARGE,162.9464,0.0,0.05,0.4696,0.0241,False
39209,PAYLOAD B,PRC,LARGE,163.2619,0.0,0.05,0.4686,0.0241,False
65125,GEESAT 4-07,PRC,MEDIUM,163.505,0.0,0.05,0.4678,0.024,False
45859,SHIYAN 6 02 (SY-6 02),PRC,LARGE,163.5942,0.0,0.05,0.4675,0.024,False
46478,HJ-2A,PRC,LARGE,163.9339,0.0,0.05,0.4664,0.024,False
65552,GEESAT 5-03,PRC,MEDIUM,163.9648,0.0,0.05,0.4664,0.024,False
45461,YAOGAN-30 S,PRC,LARGE,164.3655,0.0,0.05,0.4651,0.0239,False
53316,YAOGAN-35 03A,PRC,LARGE,164.4337,0.0,0.05,0.4649,0.0239,False
48865,COSMOS 2550,CIS,LARGE,165.293,0.0,0.05,0.4622,0.0237,False
37167,ZHEDA PIXING 1C,PRC,MEDIUM,165.4113,0.0,0.05,0.4618,0.0237,False
63432,TIANPING-3A02,PRC,LARGE,166.5458,0.0,0.05,0.4583,0.0236,False
61016,GEESAT 3-06,PRC,MEDIUM,167.2404,0.0,0.05,0.4562,0.0234,False
49049,TIANHUI 1-04,PRC,LARGE,167.7728,0.0,0.05,0.4546,0.0234,False
63345,YUNYAO-1 44,PRC,MEDIUM,167.8268,0.0,0.05,0.4545,0.0234,False
43259,GAOFEN 1-02,PRC,LARGE,169.0102,0.0,0.05,0.4509,0.0232,False
28058,CHUANG XIN 1 (CZ-1),PRC,MEDIUM,169.5362,0.0,0.05,0.4494,0.0231,False
53130,SUPERVIEW NEO-2 02,PRC,LARGE,169.7733,0.0,0.05,0.4487,0.0231,False
29092,YAOGAN 1,PRC,LARGE,170.3302,0.0,0.05,0.447,0.023,False
65715,GEESAT 6-03,PRC,,170.3912,0.0,0.05,0.4469,0.023,False
49044,ISS (NAUKA),CIS,LARGE,170.6427,0.0,0.05,0.4461,0.0229,False
64751,PROGRESS MS-31,CIS,LARGE,170.6427,0.0,0.05,0.4461,0.0229,False
65586,PROGRESS MS-32,CIS,,170.6427,0.0,0.05,0.4461,0.0229,False
58905,GEESAT 2-01,PRC,MEDIUM,171.2417,0.0,0.05,0.4444,0.0229,False
62079,SUPERVIEW NEO-2 03,PRC,LARGE,171.4887,0.0,0.05,0.4437,0.0228,False
25544,ISS (ZARYA),CIS,LARGE,171.5382,0.0,0.05,0.4435,0.0228,False
66664,SOYUZ MS-28,CIS,,171.5382,0.0,0.05,0.4435,0.0228,False
37179,SHIJIAN 6 04A (SJ-6 04A),PRC,LARGE,171.917,0.0,0.05,0.4424,0.0228,False
58929,COSMOS 2575,CIS,LARGE,172.2242,0.0,0.05,0.4416,0.0227,False
26384,NADEZHDA 6,CIS,LARGE,172.625,0.0,0.05,0.4404,0.0227,False
64095,COSMOS 2588,CIS,LARGE,173.4165,0.0,0.05,0.4382,0.0225,False
55976,TIANMU-1 06,PRC,MEDIUM,173.5633,0.0,0.05,0.4378,0.0225,False
61020,GEESAT 3-10,PRC,MEDIUM,174.6885,0.0,0.05,0.4346,0.0224,False
54109,COSMOS 2561,CIS,LARGE,175.024,0.0,0.05,0.4337,0.0223,False
3047,COSMOS 192,CIS,LARGE,176.7287,0.0,0.05,0.429,0.0221,False
65119,GEESAT 4-01,PRC,MEDIUM,176.9695,0.0,0.05,0.4283,0.022,False
65557,GEESAT 5-08,PRC,MEDIUM,177.4671,0.0,0.05,0.427,0.022,False
54748,YAOGAN-36 04B,PRC,LARGE,177.6057,0.0,0.05,0.4266,0.022,False
19274,OKEAN 1,CIS,LARGE,178.5421,0.0,0.05,0.4241,0.0218,False
52908,YAOGAN-35 02B,PRC,LARGE,178.834,0.0,0.05,0.4233,0.0218,False
52257,DAQI 1,PRC,LARGE,179.0634,0.0,0.05,0.4227,0.0218,False
37765,SJ-11-02,PRC,LARGE,179.1639,0.0,0.05,0.4225,0.0218,False
46462,JILIN-01 GAOFEN 3J,PRC,MEDIUM,180.1486,0.0,0.05,0.4199,0.0216,False
61017,GEESAT 3-07,PRC,MEDIUM,180.3788,0.0,0.05,0.4193,0.0216,False
52786,GEESAT 1-02,PRC,MEDIUM,180.402,0.0,0.05,0.4192,0.0216,False
47303,WEINA 2,PRC,MEDIUM,180.6902,0.0,0.05,0.4185,0.0215,False
39208,PAYLOAD A,PRC,LARGE,180.7566,0.0,0.05,0.4183,0.0215,False
4369,COSMOS 332,CIS,LARGE,181.2494,0.0,0.05,0.417,0.0215,False
52791,GEESAT 1-07,PRC,MEDIUM,181.3594,0.0,0.05,0.4167,0.0215,False
66052,HRC MONOBLOCK CAMERA,CIS,,181.3861,0.0,0.05,0.4167,0.0215,False
46810,TIANQI-6,PRC,MEDIUM,181.7031,0.0,0.05,0.4158,0.0214,False
44530,TAURUS-1,PRC,MEDIUM,181.772,0.0,0.05,0.4157,0.0214,False
61766,RUZAEVKA-390,CIS,SMALL,264.5337,0.0,0.075,0.2697,0.0214,False
67674,COSMOS 2600,CIS,,182.1588,0.0,0.05,0.4147,0.0214,False
28221,NAXING 1,PRC,MEDIUM,182.2699,0.0,0.05,0.4144,0.0213,False
4070,COSMOS 292,CIS,LARGE,182.6185,0.0,0.05,0.4135,0.0213,False
44529,BNU-1,PRC,MEDIUM,182.7268,0.0,0.05,0.4132,0.0213,False
58914,GEESAT 2-10,PRC,MEDIUM,182.9306,0.0,0.05,0.4127,0.0213,False
33272,COSMOS 2441,CIS,LARGE,183.5181,0.0,0.05,0.4112,0.0212,False
57958,YAOGAN-33 04,PRC,LARGE,183.7832,0.0,0.05,0.4105,0.0212,False
46459,JILIN-01 GAOFEN 3G,PRC,MEDIUM,184.0284,0.0,0.05,0.4099,0.0211,False
27939,MOZHAYETS 4,CIS,MEDIUM,184.6608,0.0,0.05,0.4084,0.021,False
15331,COSMOS 1602,CIS,LARGE,184.9651,0.0,0.05,0.4076,0.021,False
65555,GEESAT 5-06,PRC,MEDIUM,185.3447,0.0,0.05,0.4067,0.021,False
28479,SHIYAN 2 (SY-2),PRC,LARGE,185.4084,0.0,0.05,0.4065,0.0209,False
16326,COSMOS 1707,CIS,LARGE,187.5091,0.0,0.05,0.4014,0.0207,False
46493,DEKART,CIS,MEDIUM,188.24,0.0,0.05,0.3996,0.0206,False
54588,JIAOTONG VDES,PRC,LARGE,189.6923,0.0,0.05,0.3962,0.0204,False
54020,CENTISPACE-1 S5,PRC,MEDIUM,190.0016,0.0,0.05,0.3954,0.0204,False
43081,YAOGAN-30 G,PRC,LARGE,190.3706,0.0,0.05,0.3946,0.0203,False
10676,COSMOS 990,CIS,LARGE,190.5708,0.0,0.05,0.3941,0.0203,False
40261,SJ-11-07,PRC,LARGE,191.4151,0.0,0.05,0.3921,0.0202,False
5705,COSMOS 468,CIS,LARGE,194.1586,0.0,0.05,0.3858,0.0199,False
46454,JILIN-01 GAOFEN 3B,PRC,MEDIUM,194.4053,0.0,0.05,0.3853,0.0199,False
65550,GEESAT 5-01,PRC,LARGE,196.0558,0.0,0.05,0.3816,0.0197,False
53526,YAOGAN-35 04C,PRC,LARGE,196.3075,0.0,0.05,0.3811,0.0197,False
41727,GAOFEN 3,PRC,LARGE,196.4573,0.0,0.05,0.3807,0.0196,False
11869,COSMOS 1190,CIS,LARGE,196.5746,0.0,0.05,0.3805,0.0196,False
38860,SJ-9A,PRC,LARGE,197.1396,0.0,0.05,0.3792,0.0196,False
51284,LT-1 01A,PRC,LARGE,197.5235,0.0,0.05,0.3784,0.0195,False
41099,COSMOS 2512,CIS,MEDIUM,198.4169,0.0,0.05,0.3765,0.0194,False
12442,COSMOS 1269,CIS,LARGE,199.0073,0.0,0.05,0.3752,0.0194,False
49384,YAOGAN-32 2B,PRC,LARGE,199.3595,0.0,0.05,0.3744,0.0193,False
4578,COSMOS 371,CIS,LARGE,199.3901,0.0,0.05,0.3744,0.0193,False
45856,GAOFEN DUOMO (GFDM),PRC,LARGE,199.5326,0.0,0.05,0.3741,0.0193,False
53239,CSS (WENTIAN),PRC,LARGE,199.63,0.0,0.05,0.3739,0.0193,False
54216,CSS (MENGTIAN),PRC,LARGE,199.63,0.0,0.05,0.3739,0.0193,False
64786,TIANZHOU-9,PRC,LARGE,199.63,0.0,0.05,0.3739,0.0193,False
66645,SZ-22,PRC,,199.63,0.0,0.05,0.3739,0.0193,False
44207,TIANHUI 2-01A,PRC,LARGE,199.8026,0.0,0.05,0.3735,0.0193,False
44209,TIANHUI 2-01B,PRC,LARGE,200.2048,0.0,0.05,0.3726,0.0192,False
57628,HEAD-3C,PRC,MEDIUM,200.3278,0.0,0.05,0.3724,0.0192,False
22626,COSMOS 2242,CIS,LARGE,200.4619,0.0,0.05,0.3721,0.0192,False
36834,YAOGAN 10,PRC,LARGE,200.5913,0.0,0.05,0.3718,0.0192,False
48079,GAOFEN 12 (02),PRC,LARGE,201.6357,0.0,0.05,0.3696,0.0191,False
60946,YAOGAN-43 02B,PRC,LARGE,201.8998,0.0,0.05,0.3691,0.0191,False
61619,YAOGAN-43 03C,PRC,LARGE,202.3305,0.0,0.05,0.3682,0.019,False
58073,YUNHAI 1-04,PRC,LARGE,203.1559,0.0,0.05,0.3665,0.0189,False
50465,ZY-1 02E,PRC,LARGE,204.1826,0.0,0.05,0.3644,0.0188,False
35871,BLITS,CIS,SMALL,295.6064,0.0,0.075,0.2363,0.0188,False
67481,SZ-20 MODULE,PRC,,204.4759,0.0,0.05,0.3638,0.0188,False
44537,ZHUHAI-1 03C,PRC,MEDIUM,204.4897,0.0,0.05,0.3637,0.0188,False
18748,COSMOS 1908,CIS,LARGE,205.1234,0.0,0.05,0.3625,0.0187,False
8688,COSMOS 803,CIS,LARGE,207.0343,0.0,0.05,0.3586,0.0185,False
29505,SHIJIAN 6 02A (SJ-6 02A),PRC,LARGE,207.8823,0.0,0.05,0.357,0.0184,False
57797,YAOGAN-33 03,PRC,LARGE,207.9178,0.0,0.05,0.3569,0.0184,False
51102,SHIYAN 13 (SY-13),PRC,LARGE,207.9193,0.0,0.05,0.3569,0.0184,False
54021,CENTISPACE-1 S6,PRC,MEDIUM,208.4842,0.0,0.05,0.3558,0.0184,False
23342,RESURS O1,CIS,LARGE,208.5576,0.0,0.05,0.3556,0.0184,False
9022,COSMOS 841,CIS,LARGE,210.1503,0.0,0.05,0.3525,0.0182,False
13648,COSMOS 1420,CIS,LARGE,213.0503,0.0,0.05,0.347,0.0179,False
20261,INTERCOSMOS 24,CIS,LARGE,213.2969,0.0,0.05,0.3466,0.0179,False
47302,YAOGAN-33,PRC,LARGE,213.3164,0.0,0.05,0.3466,0.0179,False
40699,COSMOS 2506,CIS,LARGE,213.3425,0.0,0.05,0.3465,0.0179,False
55861,SHIYAN 19 (SY-19),PRC,MEDIUM,213.7649,0.0,0.05,0.3457,0.0179,False
54640,GAOFEN 5 01A,PRC,LARGE,214.6142,0.0,0.05,0.3441,0.0178,False
63347,YUNYAO-1 46,PRC,MEDIUM,215.0238,0.0,0.05,0.3434,0.0178,False
38745,EXPRESS MD2,CIS,LARGE,215.7306,0.0,0.05,0.3421,0.0177,False
20432,COSMOS 2056,CIS,LARGE,217.3686,0.0,0.05,0.3391,0.0175,False
40286,SJ-11-08,PRC,LARGE,217.4735,0.0,0.05,0.3389,0.0175,False
41857,YUNHAI 1,PRC,LARGE,217.9295,0.0,0.05,0.3381,0.0175,False
23431,COSMOS 2298,CIS,LARGE,219.5699,0.0,0.05,0.3352,0.0173,False
4588,COSMOS 372,CIS,LARGE,219.7074,0.0,0.05,0.335,0.0173,False
8923,COSMOS 836,CIS,LARGE,219.9391,0.0,0.05,0.3346,0.0173,False
56232,FENGYUN 3G,PRC,LARGE,220.6195,0.0,0.05,0.3334,0.0172,False
61019,GEESAT 3-09,PRC,MEDIUM,221.8008,0.0,0.05,0.3313,0.0171,False
